player,kill_per_round,death_per_round,KD_ratio,acs,entry_success_rate,entry_diff,first_kills,clutch_per_round,clutch_weight,multikill_score,util_score,assists,defuses,plants,econ_rating,eco_rounds_pct,full_buy_pct,hs_pct,kast_pct,win_rate,n_maps_played,cluster_raw,cluster,archetype,is_outlier,pca1,pca2,tsne1,tsne2
k1Ng,0.7310047607183752,0.6959857617060533,1.1476460120386969,208.46511627906978,0.4830564784053156,-0.11627906976744186,1.8372093023255813,0.027009010562150833,0.5813953488372093,5.1395348837209305,1.0930232558139534,4.6976744186046515,0.4883720930232558,0.6046511627906976,57.116279069767444,0.158182364085456,0.0,26.74418604651163,71.13953488372093,0.4186046511627907,43,1,1,🧠 Strategic IGL/Support,False,2.079895622889806,1.0579662542618529,12.766425,3.4723997
kaajak,0.8202472090026559,0.6863547927800209,1.2614061302951618,229.12389380530973,0.5718060209210651,0.831858407079646,4.008849557522124,0.01662484613652424,0.37168141592920356,6.557522123893805,1.079646017699115,3.8672566371681416,0.48672566371681414,0.5929203539823009,55.54867256637168,0.1313993762683691,0.0,34.36283185840708,70.29203539823008,0.5929203539823009,113,1,1,🧠 Strategic IGL/Support,False,1.5389397062674997,3.9199323875011567,21.817045,1.4375596
kamo,0.7395783265025554,0.7364441739168964,1.0419353816715702,212.60256410256412,0.48759911740680967,-0.00641025641025641,3.5064102564102564,0.015652416999593344,0.3333333333333333,5.564102564102564,1.2564102564102564,4.153846153846154,0.41025641025641024,0.8461538461538461,52.32051282051282,0.137497687922705,0.0,30.19871794871795,69.66025641025641,0.5256410256410257,156,1,1,🧠 Strategic IGL/Support,False,1.2342701866121395,1.7059418170458671,17.876236,-3.3000035
kamyk,0.7059947907467923,0.6898560130435375,1.0798615356220205,198.15873015873015,0.5179768203577727,0.07936507936507936,1.6666666666666667,0.02329587436937013,0.5396825396825397,4.9523809523809526,2.761904761904762,6.396825396825397,0.47619047619047616,2.2857142857142856,53.0,0.1444615279413272,0.0,29.88888888888889,73.74603174603175,0.4603174603174603,63,1,1,🧠 Strategic IGL/Support,False,1.8085519037308362,0.561130286974654,2.989576,5.225619
kawaii,0.6789192181010367,0.7201590892863141,1.0045312635244763,192.23076923076923,0.6371184371184372,0.8974358974358975,1.9743589743589745,0.003988603988603989,0.10256410256410256,1.4102564102564104,0.23076923076923078,6.205128205128205,0.05128205128205128,0.1794871794871795,13.256410256410257,0.040381949205478614,0.0,23.974358974358974,74.46153846153847,0.358974358974359,39,0,0,⚔️ Entry Fragger,True,-4.161976108750519,1.6783148488897097,-34.98737,7.0281143
keiko,0.8004367360379908,0.681442043914916,1.2540192028994834,218.28301886792454,0.5560077413850998,0.5723270440251572,2.547169811320755,0.019950423665816175,0.42138364779874216,5.723270440251572,1.0125786163522013,5.062893081761007,0.3710691823899371,0.6415094339622641,55.125786163522015,0.14674923177310242,0.0,36.742138364779876,73.88679245283019,0.5408805031446541,159,1,1,🧠 Strategic IGL/Support,False,1.6374800804231961,2.856472537892339,19.607895,3.5702088
kellyS,0.6384381608507279,0.7755032898996633,0.855950786806661,189.1578947368421,0.3682330827067669,-0.8157894736842105,1.5,0.008510860484544695,0.18421052631578946,4.157894736842105,2.289473684210526,5.421052631578948,0.4473684210526316,1.8421052631578947,47.78947368421053,0.1443339068306302,0.0,22.973684210526315,67.8157894736842,0.2631578947368421,38,1,1,🧠 Strategic IGL/Support,False,0.9271067991669785,-1.5700041274318666,4.5529966,-10.539118
keloqz,0.7100393717091728,0.7982047375067646,0.9259080453430298,197.73076923076923,0.43657731157731156,-0.8076923076923077,3.269230769230769,0.023654759398906558,0.5384615384615384,4.6923076923076925,0.8461538461538461,2.6923076923076925,0.38461538461538464,0.46153846153846156,49.11538461538461,0.1552476369891813,0.0,26.653846153846153,65.8076923076923,0.3076923076923077,26,1,1,🧠 Strategic IGL/Support,True,1.3908082106495139,0.1694608034808259,12.302583,-9.573221
keznit,0.8249268315697067,0.728030287406837,1.1939498672538222,238.69677419354838,0.5499805033676002,0.5806451612903226,3.7548387096774194,0.022289879538141582,0.4645161290322581,6.348387096774194,1.2,4.593548387096774,0.45161290322580644,0.7483870967741936,59.6258064516129,0.14460216543161974,0.0,25.12258064516129,71.0516129032258,0.45161290322580644,155,1,1,🧠 Strategic IGL/Support,False,2.0422130523066806,3.4511219249619813,21.248941,-0.22363406
kiNgg,0.7250080789982134,0.6463011392221246,1.2199197077002804,205.67222222222222,0.5040265752765752,0.16666666666666666,1.9333333333333333,0.025454887726054774,0.5722222222222222,4.822222222222222,1.3444444444444446,7.477777777777778,0.4666666666666667,0.8777777777777778,54.21666666666667,0.13557777613471517,0.0,29.68888888888889,75.06666666666666,0.5333333333333333,180,1,1,🧠 Strategic IGL/Support,False,1.3969363259090106,1.4197295698382146,7.34071,7.93555
kklin,0.5500439498083866,0.7595439864224358,0.7530174999292646,162.46666666666667,0.3283333333333333,-0.4666666666666667,1.4,0.0,0.0,0.0,0.0,3.8666666666666667,0.0,0.0,0.0,0.0,0.0,27.533333333333335,60.6,0.4,15,0,0,⚔️ Entry Fragger,True,-6.142532603985966,-2.2588184676666208,-35.66804,-2.026299
koalanoob,0.7569722382257716,0.7288433353720292,1.0933064559947945,214.0888888888889,0.5349302549302549,0.7111111111111111,3.6666666666666665,0.01630788696006087,0.35555555555555557,5.6,0.8222222222222222,4.266666666666667,0.35555555555555557,0.4666666666666667,50.84444444444444,0.14438251839876104,0.0,22.488888888888887,69.64444444444445,0.4888888888888889,45,1,1,🧠 Strategic IGL/Support,False,1.2506261440446358,2.5995182011257496,19.11018,-0.44389457
koldamenta,0.4267028143215363,0.709785931714948,0.6350843216760172,126.79411764705883,0.23025210084033612,-1.2352941176470589,0.8235294117647058,0.030875793453192833,0.7058823529411765,2.235294117647059,2.5588235294117645,8.117647058823529,0.5882352941176471,1.9705882352941178,32.294117647058826,0.1311077567949485,0.0,23.61764705882353,65.88235294117646,0.3235294117647059,34,1,1,🧠 Strategic IGL/Support,True,0.19367112681850485,-5.214821791390907,-3.1268551,-11.579609
kon4n,0.5431724846249008,0.7490804666534913,0.7517120564334187,161.8421052631579,0.4368421052631579,-0.5789473684210527,1.2105263157894737,0.02089330947690081,0.42105263157894735,2.8421052631578947,1.8421052631578947,6.0,0.3157894736842105,1.5263157894736843,43.526315789473685,0.146050746526921,0.0,23.894736842105264,67.15789473684211,0.15789473684210525,19,1,1,🧠 Strategic IGL/Support,True,0.5952226016989018,-2.324582324167552,-0.6312594,-10.012652
leaf,0.7827112379001043,0.7016066720325785,1.2056553730972484,222.599173553719,0.5278714776284053,0.2644628099173554,2.7975206611570247,0.02595227974080978,0.5413223140495868,5.516528925619835,0.9008264462809917,5.1570247933884295,0.44214876033057854,0.45867768595041325,53.264462809917354,0.1257657552479595,0.0,23.570247933884296,71.68595041322314,0.6239669421487604,242,1,1,🧠 Strategic IGL/Support,False,1.1626480458168138,2.4545536423771166,18.091125,1.6337527
lenne,0.5390610987477995,0.6887855663285796,1.1419909190631117,165.54545454545453,0.4,0.0,1.3636363636363635,0.008333333333333333,0.18181818181818182,2.6363636363636362,3.272727272727273,7.909090909090909,0.7272727272727273,2.5454545454545454,43.90909090909091,0.1529595201357582,0.0,19.363636363636363,73.0909090909091,0.2727272727272727,11,1,1,🧠 Strategic IGL/Support,True,1.107166941103018,-1.5603907399634518,-5.010712,-0.36204687
liazzi,0.5915312820919228,0.6923341731579719,0.9148145155498096,170.73333333333332,0.45634920634920634,-0.3333333333333333,1.1333333333333333,0.015059288537549407,0.3333333333333333,3.7333333333333334,2.1333333333333333,5.8,0.6,1.5333333333333334,47.266666666666666,0.15850203572171534,0.0,33.4,70.13333333333334,0.2,15,1,1,🧠 Strategic IGL/Support,False,1.4076186361545702,-1.3139833222378623,2.1395953,-5.565446
logaN,0.6478773446831059,0.6562005735424096,1.0429904354904356,181.73333333333332,0.42063492063492064,-0.4666666666666667,1.2,0.008333333333333333,0.2,3.7333333333333334,1.4,3.6,0.13333333333333333,1.2666666666666666,51.6,0.1659487931964039,0.0,35.2,67.73333333333333,0.3333333333333333,15,1,1,🧠 Strategic IGL/Support,True,1.187173094344994,-0.7037832036912317,5.540472,-5.399322
lovers rock,0.815712086686141,0.7045952968768119,1.253165461279272,229.3,0.5865873015873015,1.15,3.45,0.017586060740085507,0.35,6.2,1.05,4.15,0.3,0.75,48.6,0.13676900596935257,0.0,21.45,72.0,0.6,20,1,1,🧠 Strategic IGL/Support,False,1.1364074312531105,3.805466602012207,20.24972,1.1140218
lucas,0.6830676321324018,0.6880627235442677,1.0276199836268487,193.1304347826087,0.48747412008281577,0.10869565217391304,1.9130434782608696,0.0,0.0,0.0,0.0,4.869565217391305,0.0,0.0,0.0,0.0,0.0,25.41304347826087,70.80434782608695,0.34782608695652173,23,0,0,⚔️ Entry Fragger,False,-6.086473005490275,0.585165869570693,-37.003063,2.1703224
lukxo,0.8365995288594748,0.71287765413106,1.2132576576715575,233.75862068965517,0.5791461412151067,0.9310344827586207,3.2413793103448274,0.022547690217144964,0.5172413793103449,6.724137931034483,0.6206896551724138,4.0,0.3793103448275862,0.2413793103448276,62.89655172413793,0.13899437126016562,0.0,32.48275862068966,68.51724137931035,0.27586206896551724,29,1,1,🧠 Strategic IGL/Support,False,2.0019292553107713,3.825592782607738,22.044498,1.0900105
lz,0.6130396393927464,0.7395856026743909,0.8812531830914184,175.14285714285714,0.43218537414965985,-0.4642857142857143,1.7857142857142858,0.04402149017501738,0.8214285714285714,3.6785714285714284,1.6428571428571428,7.642857142857143,0.2857142857142857,1.3571428571428572,45.285714285714285,0.15945955121098862,0.0,40.5,70.17857142857143,0.25,28,1,1,🧠 Strategic IGL/Support,True,1.544336879238592,-1.3178829890135804,1.5383354,-4.2399383
mada,0.794212739160116,0.7061184644052796,1.2082479367467758,225.94,0.5298209845709846,0.4,4.37,0.011462695440468358,0.25,6.24,0.78,4.12,0.43,0.35,54.52,0.15962654808660326,0.0,27.6,70.11,0.57,100,1,1,🧠 Strategic IGL/Support,False,1.8502826511976949,3.253635185691114,20.869915,-1.338807
maizi,0.6923108637394352,0.6538291074005359,1.073291589363018,199.57142857142858,0.6595238095238095,0.8571428571428571,2.142857142857143,0.02142857142857143,0.42857142857142855,4.857142857142857,2.2857142857142856,5.428571428571429,0.14285714285714285,2.142857142857143,54.0,0.14048649762935478,0.0,24.142857142857142,76.57142857142857,0.8571428571428571,7,1,1,🧠 Strategic IGL/Support,True,1.3609203674984829,1.9737025147924665,7.9100046,10.763422
margaret,0.7007847635879673,0.668347409434366,1.1155702368666767,194.06666666666666,0.5646825396825397,0.7,2.6,0.02700546656496313,0.6333333333333333,4.666666666666667,0.7333333333333333,4.333333333333333,0.13333333333333333,0.6,52.43333333333333,0.13659609661039868,0.0,29.733333333333334,70.0,0.5333333333333333,30,1,1,🧠 Strategic IGL/Support,True,1.035580890040681,1.859975431513519,14.972645,2.7911494
marteen,0.8124672241890509,0.6952148432851033,1.2292012327193536,229.79032258064515,0.5428419922371536,0.5645161290322581,3.6048387096774195,0.026398493359189017,0.5564516129032258,6.540322580645161,1.3064516129032258,4.959677419354839,0.6129032258064516,0.6935483870967742,54.58064516129032,0.14251424810967786,0.0,30.846774193548388,73.41129032258064,0.5241935483870968,124,1,1,🧠 Strategic IGL/Support,False,2.043490739965549,3.3025091019651933,20.91761,1.8147235
mazin,0.5694424923612903,0.6864759250528821,0.8782746418947937,162.15714285714284,0.3895068027210884,-0.5571428571428572,1.3857142857142857,0.03358229900698604,0.7142857142857143,3.442857142857143,2.3142857142857145,7.5285714285714285,0.5857142857142857,1.7285714285714286,42.65714285714286,0.14393309642590935,0.0,28.857142857142858,67.05714285714286,0.37142857142857144,70,1,1,🧠 Strategic IGL/Support,False,1.2175318560118353,-2.215589462480125,-2.2016299,-5.974311
mindfreak,0.6316731791685691,0.647214355736845,1.0591309631296146,175.17791411042944,0.3911335086181712,-0.34355828220858897,1.0736196319018405,0.031618990066970415,0.6625766871165644,3.8098159509202456,1.0245398773006136,7.1656441717791415,0.3006134969325153,0.7239263803680982,46.895705521472394,0.1342018407633738,0.0,31.754601226993866,72.63803680981596,0.5950920245398773,163,1,1,🧠 Strategic IGL/Support,False,0.7434202820227909,-0.8595104000794938,-5.1578298,4.371898
mitch,0.5964505060198738,0.6782903764970665,0.9395215016035449,178.37777777777777,0.36049382716049383,-0.8222222222222222,1.288888888888889,0.030812721268816748,0.6888888888888889,3.8444444444444446,4.7555555555555555,8.911111111111111,0.6444444444444445,4.111111111111111,48.44444444444444,0.13117490168091414,0.0,20.711111111111112,73.24444444444444,0.5111111111111111,45,1,1,🧠 Strategic IGL/Support,False,1.7080453477582087,-2.4283557057472818,-7.2741785,-3.0810366
monk,0.6296906621220122,0.7436417220550348,0.8923121327807508,187.3090909090909,0.5524242424242424,0.6909090909090909,1.7636363636363637,0.004618265030164343,0.09090909090909091,0.41818181818181815,0.05454545454545454,7.545454545454546,0.03636363636363636,0.01818181818181818,5.818181818181818,0.01374163339838397,0.0,26.1,65.12727272727273,0.34545454545454546,55,0,0,⚔️ Entry Fragger,True,-5.32715075094308,0.3416159692990036,-38.984642,1.3954257
moose,0.6175660758237647,0.6265995206294556,1.055773788197887,172.06451612903226,0.4846774193548387,0.2903225806451613,1.6129032258064515,0.037017039625116516,0.8064516129032258,3.903225806451613,0.967741935483871,3.3225806451612905,0.6451612903225806,0.3225806451612903,49.61290322580645,0.14295419750648605,0.0,24.70967741935484,69.3225806451613,0.45161290322580644,31,1,1,🧠 Strategic IGL/Support,True,1.4950270237890706,0.06747294015450774,10.9724455,8.868771
mta,0.5960503225629756,0.7355012095909256,0.8583889014036072,171.14285714285714,0.46541950113378683,-0.09523809523809523,1.7857142857142858,0.012734562424003417,0.2857142857142857,4.0476190476190474,2.0476190476190474,5.357142857142857,0.2857142857142857,1.7619047619047619,44.76190476190476,0.15227532302244337,0.0,33.23809523809524,68.28571428571429,0.40476190476190477,42,1,1,🧠 Strategic IGL/Support,False,0.9311531814058642,-0.9891199699118636,4.8936577,-7.0444584
murizzz,0.5929663198513443,0.7388810216136469,0.843649217082462,175.92307692307693,0.4093864468864469,-1.1538461538461537,1.4230769230769231,0.019437506937506937,0.4230769230769231,4.115384615384615,1.0769230769230769,7.384615384615385,0.23076923076923078,0.8461538461538461,48.57692307692308,0.16318714262446982,0.0,25.615384615384617,64.11538461538461,0.2692307692307692,26,1,1,🧠 Strategic IGL/Support,True,1.2198011103718867,-2.043508737114829,2.8206487,-11.603533
mwzera,0.7170673394291786,0.7500827299968237,1.0095941846203522,210.72058823529412,0.4433436253289194,-0.3235294117647059,2.338235294117647,0.015127142443185294,0.3382352941176471,4.882352941176471,1.2205882352941178,6.073529411764706,0.4117647058823529,0.8088235294117647,52.9264705882353,0.14197956589837474,0.0,21.073529411764707,70.83823529411765,0.35294117647058826,68,1,1,🧠 Strategic IGL/Support,False,1.1703149867152183,0.5812467535376049,12.885046,-6.97121
n1zzy,0.6661186391045727,0.7555365918537273,1.0250888817065287,189.6153846153846,0.51002331002331,0.0,2.230769230769231,0.0463176351923155,0.9230769230769231,4.538461538461538,0.8461538461538461,3.4615384615384617,0.5384615384615384,0.3076923076923077,51.69230769230769,0.1339101896966347,0.0,41.61538461538461,66.84615384615384,0.3076923076923077,13,1,1,🧠 Strategic IGL/Support,True,1.5400497877216397,0.585199677600279,9.6130085,0.31151688
nAts,0.7691017978291984,0.6749465658941283,1.2072231897321601,214.7860696517413,0.5290694794426137,0.18407960199004975,2.054726368159204,0.027428896750740554,0.582089552238806,5.567164179104478,0.9800995024875622,5.1940298507462686,0.29850746268656714,0.681592039800995,55.19402985074627,0.13897688361112506,0.0,28.223880597014926,72.97014925373135,0.5323383084577115,201,1,1,🧠 Strategic IGL/Support,False,1.4983304656838938,2.0024742877174244,14.7275505,4.05689
nataNk,0.7231613242701201,0.7219987593379513,1.0768468320826563,210.08163265306123,0.4741586078320772,-0.20408163265306123,2.7551020408163267,0.03925479332172902,0.7551020408163265,5.0,2.4489795918367347,5.142857142857143,0.5306122448979592,1.9183673469387754,55.12244897959184,0.15897614742145688,0.0,26.836734693877553,69.42857142857143,0.3673469387755102,49,1,1,🧠 Strategic IGL/Support,True,2.5127993614457145,0.6884288776513939,12.55612,1.9313742
neT,0.6271547182867742,0.6737757609483801,0.9899532097707875,174.70689655172413,0.41945812807881777,-0.25862068965517243,1.6379310344827587,0.02638044408482719,0.5517241379310345,4.120689655172414,1.2586206896551724,4.637931034482759,0.39655172413793105,0.8620689655172413,47.775862068965516,0.12882098356140553,0.0,34.63793103448276,70.3103448275862,0.5172413793103449,58,1,1,🧠 Strategic IGL/Support,False,0.7402035832935392,-0.5553817974922264,6.7056866,-3.2781284
nekky,0.6426638176638177,0.7609805318138652,0.863650957459007,189.66666666666666,0.5,0.0,1.1111111111111112,0.04259259259259259,0.8888888888888888,4.333333333333333,2.6666666666666665,4.555555555555555,0.4444444444444444,2.2222222222222223,50.0,0.17176773843440507,0.0,27.22222222222222,66.44444444444444,0.3333333333333333,9,1,1,🧠 Strategic IGL/Support,True,2.5045774639264606,-0.9090767883152546,1.193567,-6.7083035
nephh,0.6742074864170832,0.6800479063240064,1.0508846290397922,196.54621848739495,0.4775010004001601,-0.09663865546218488,1.6092436974789917,0.0020730821973057997,0.05042016806722689,0.5378151260504201,0.3949579831932773,9.268907563025211,0.025210084033613446,0.3697478991596639,6.3277310924369745,0.020349046384422174,0.0,23.252100840336134,74.83193277310924,0.5462184873949579,119,0,0,⚔️ Entry Fragger,False,-5.145100034653492,0.20296091716799616,-34.128796,4.219167
nerve,0.5733194516862362,0.6736568716443107,0.8860448108370546,168.6315789473684,0.437719298245614,0.05263157894736842,1.0526315789473684,0.0222032353611301,0.47368421052631576,3.6315789473684212,2.0,6.052631578947368,0.3157894736842105,1.6842105263157894,44.63157894736842,0.1494632072661984,0.0,23.894736842105264,70.63157894736842,0.5789473684210527,19,1,1,🧠 Strategic IGL/Support,False,0.9743148765266845,-1.361809234306002,-6.4397025,0.98990905
neth,0.5732776260771281,0.733316243701558,0.8109552538964304,166.6,0.3005555555555555,-0.9666666666666667,0.9666666666666667,0.020963987703118137,0.4666666666666667,3.433333333333333,2.1,6.133333333333334,0.5,1.6,45.766666666666666,0.14867392055405249,0.0,26.433333333333334,68.06666666666666,0.26666666666666666,30,1,1,🧠 Strategic IGL/Support,False,1.058440986151691,-2.8547771538556512,-2.7911134,-8.762104
nizhaoTZH,0.6155446850681181,0.6980060824837208,0.9405663836149516,173.84722222222223,0.3462962962962963,-0.8333333333333334,1.0416666666666667,0.004177109440267335,0.08333333333333333,0.3472222222222222,0.1388888888888889,7.611111111111111,0.013888888888888888,0.125,3.9027777777777777,0.015658711997384764,0.0,31.125,62.22222222222222,0.4166666666666667,72,0,0,⚔️ Entry Fragger,True,-5.416026321153028,-1.9330723039864897,-34.008717,-1.2640188
nobody,0.6770706141852573,0.6883068125352149,1.0686363101926923,191.86286919831224,0.4568387308893638,-0.2742616033755274,1.8270042194092826,0.0076830814570019975,0.16877637130801687,1.590717299578059,1.0126582278481013,5.666666666666667,0.16877637130801687,0.8438818565400844,18.008438818565402,0.049879792667018065,0.0,30.29957805907173,70.542194092827,0.5949367088607594,237,0,0,⚔️ Entry Fragger,True,-3.39612580189637,0.060018518184411083,-32.23112,2.9662635
nos,0.6105927937796712,0.6777084575248864,0.9460663696683433,171.125,0.5982142857142857,0.6875,1.875,0.026314484126984127,0.625,2.1875,1.75,8.375,0.3125,1.4375,24.625,0.0719007415219052,0.0,30.25,72.3125,0.5,16,0,0,⚔️ Entry Fragger,True,-1.830409730580557,0.22173256591792737,-11.234005,4.791766
nukkye,0.7214980986244279,0.6662634836316523,1.1718083731713762,206.72,0.4882099567099567,0.28,1.74,0.027153946295250645,0.62,5.28,2.02,6.94,0.74,1.28,55.74,0.1412802804985804,0.0,23.7,73.72,0.54,50,1,1,🧠 Strategic IGL/Support,False,2.0419008007726758,1.1251888527831881,3.694814,8.693712
nzr,0.6540922412848486,0.6463734852837322,1.0807288373023205,187.71264367816093,0.3905582922824302,0.05747126436781609,0.9425287356321839,0.025793590783077466,0.5172413793103449,3.8735632183908044,2.8160919540229883,6.781609195402299,0.7011494252873564,2.1149425287356323,53.44827586206897,0.14383481824857886,0.0,22.839080459770116,74.183908045977,0.45977011494252873,87,1,1,🧠 Strategic IGL/Support,False,1.7794456388053552,-0.6630400893761875,-1.5116037,6.967984
o0o0o,0.5508402695179515,0.7444445259077781,0.7716891437882151,160.58666666666667,0.37697354497354496,-0.6,1.32,0.0035014854426619136,0.06666666666666667,0.6266666666666667,0.3333333333333333,7.613333333333333,0.02666666666666667,0.30666666666666664,7.36,0.020864329570211924,0.0,29.013333333333332,69.84,0.4,75,0,0,⚔️ Entry Fragger,True,-5.11983312966211,-2.105138622722075,-34.902428,-0.9860118
oonzmlp,0.5514758569678478,0.7187322307745648,0.7860784313725491,164.625,0.3605769230769231,-1.125,1.625,0.028804347826086957,0.625,3.75,1.25,5.375,0.5,0.75,44.875,0.1288748468668377,0.0,30.875,66.625,0.25,8,1,1,🧠 Strategic IGL/Support,True,0.6272510978609114,-2.3608933821721916,-2.3465254,-9.94237
pANcada,0.6509549290711516,0.6652079828761863,1.042167888632027,183.23333333333332,0.47563492063492063,-0.022222222222222223,1.2777777777777777,0.032265068215678434,0.7111111111111111,4.166666666666667,0.9333333333333333,6.122222222222222,0.3,0.6333333333333333,51.56666666666667,0.14243312008606798,0.0,32.78888888888889,71.5,0.37777777777777777,90,1,1,🧠 Strategic IGL/Support,False,1.2305404858932307,-0.028942198927397314,7.3060927,2.1681707
pAura,0.5783634013899575,0.7115748031928949,0.8479754834396033,167.32142857142858,0.49265873015873013,-0.25,2.0714285714285716,0.023439103122006033,0.5,3.7142857142857144,2.857142857142857,7.892857142857143,0.4642857142857143,2.392857142857143,45.285714285714285,0.142892755535055,0.0,32.5,66.42857142857143,0.39285714285714285,28,1,1,🧠 Strategic IGL/Support,False,1.187217309998587,-1.3868803305767259,3.0930023,-7.1174116
paTiTek,0.6168410835428997,0.6675531959075569,1.0008811738315724,178.4113475177305,0.4755572441742655,0.11347517730496454,1.6666666666666667,0.014697351951191848,0.3049645390070922,2.9361702127659575,2.347517730496454,7.787234042553192,0.3546099290780142,1.9929078014184398,38.255319148936174,0.11237261168634553,0.0,26.03191489361702,73.63120567375887,0.5815602836879432,141,1,1,🧠 Strategic IGL/Support,True,-0.32683816979227176,-0.47316097765059206,-7.9312263,3.1367865
penny,0.6980559029909548,0.6968384318969862,1.050618969001322,197.59459459459458,0.45520163020163024,-0.5135135135135135,2.918918918918919,0.01397078897078897,0.32432432432432434,5.27027027027027,1.135135135135135,4.8108108108108105,0.4864864864864865,0.6486486486486487,51.0,0.14563033268781014,0.0,20.675675675675677,69.45945945945945,0.4594594594594595,37,1,1,🧠 Strategic IGL/Support,False,1.2907629766931084,0.6159376965256241,13.130251,-7.543649
pl1xx,0.6801243474623209,0.6993954232076574,1.0261240943625853,196.91304347826087,0.5290890269151138,0.1956521739130435,1.2173913043478262,0.000945179584120983,0.021739130434782608,1.3478260869565217,0.34782608695652173,7.6521739130434785,0.06521739130434782,0.2826086956521739,13.369565217391305,0.02500895357283659,0.0,22.956521739130434,81.30434782608695,0.43478260869565216,46,0,0,⚔️ Entry Fragger,False,-4.620003915569464,0.8282835889615027,-33.275032,5.836548
player,0.5828821383625914,0.8177269458508041,0.7348486830629687,170.0,0.4523809523809524,0.0,1.0,0.0,0.0,0.0,0.0,6.428571428571429,0.0,0.0,0.0,0.0,0.0,27.5,66.0,0.14285714285714285,7,0,0,⚔️ Entry Fragger,True,-6.174000368458268,-1.4120138917171234,-37.747017,-1.4608622
primmie,0.853028937356227,0.6957153720474339,1.3433921296819673,233.6578947368421,0.5009379509379509,0.3684210526315789,2.526315789473684,0.02890717806928992,0.5921052631578947,6.381578947368421,1.6842105263157894,3.8026315789473686,0.5131578947368421,1.1710526315789473,59.18421052631579,0.15597162324118297,0.0,37.76315789473684,72.80263157894737,0.4473684210526316,76,1,1,🧠 Strategic IGL/Support,True,2.573862618519711,2.966883246298508,20.244816,3.9500246
pryze,0.5730990917735781,0.7417947148489965,0.8244158450294352,170.31034482758622,0.3586206896551724,-0.2413793103448276,0.7586206896551724,0.025632886872855122,0.5517241379310345,3.103448275862069,2.3448275862068964,5.068965517241379,0.3103448275862069,2.0344827586206895,47.172413793103445,0.1749224137221315,0.0,24.448275862068964,65.72413793103448,0.20689655172413793,29,1,1,🧠 Strategic IGL/Support,True,1.698529314096012,-2.4090310256535163,0.5262669,-9.2317295
purp0,0.6757808145329458,0.7125055468227076,0.9925816946569656,190.84722222222223,0.5383927800594468,0.2777777777777778,2.736111111111111,0.01321834483339789,0.2777777777777778,4.791666666666667,2.1805555555555554,4.555555555555555,0.3888888888888889,1.7916666666666667,50.111111111111114,0.15291292870802506,0.0,39.375,69.90277777777777,0.4444444444444444,72,1,1,🧠 Strategic IGL/Support,True,1.4737020504811675,0.8843723675401987,12.300545,-0.9968874
pyrolll,0.5103785103785105,0.6784188034188033,0.7530345471521942,146.83333333333334,0.26666666666666666,-0.8333333333333334,1.0,0.03067765567765568,0.8333333333333334,4.166666666666667,4.5,4.666666666666667,0.6666666666666666,3.8333333333333335,36.666666666666664,0.12652625152625152,0.0,34.0,62.333333333333336,0.5,6,1,1,🧠 Strategic IGL/Support,True,1.2211957873109978,-4.034254299081587,-4.986279,-10.724728
qRaxs,0.6624593854180705,0.7134690333723934,1.0006400546552803,187.93312101910828,0.44109544029926195,0.0,1.3184713375796178,0.02514817263780485,0.5605095541401274,3.9745222929936306,2.3694267515923566,8.299363057324841,0.5859872611464968,1.78343949044586,43.92356687898089,0.13980286224666785,0.0,29.477707006369428,73.3312101910828,0.4840764331210191,157,1,1,🧠 Strategic IGL/Support,False,1.128947019399402,-0.5344570043073854,-2.509671,1.5323913
qiutiaN,0.6501413149605321,0.7044946116098262,0.9895383490778228,191.0,0.5403061224489796,0.6428571428571429,3.142857142857143,0.0,0.0,0.0,0.0,4.714285714285714,0.0,0.0,0.0,0.0,0.0,25.142857142857142,70.57142857142857,0.42857142857142855,14,0,0,⚔️ Entry Fragger,True,-6.060729316910349,1.3272885811408308,-38.480732,4.3329477
qpert,0.4804424919354587,0.6741312467015792,0.7509691697191698,142.375,0.3333333333333333,-1.0,1.0,0.03553511705685619,0.875,3.125,2.875,6.375,0.375,2.5,40.25,0.1671980442121107,0.0,33.125,68.875,0.25,8,1,1,🧠 Strategic IGL/Support,True,1.623008127196313,-3.8512678858148774,-4.0499997,-10.251176
qw1,0.8163814410207079,0.7055961303245595,1.238814075657588,220.56363636363636,0.5188736011463284,0.5454545454545454,4.054545454545455,0.020875896900735064,0.41818181818181815,5.818181818181818,0.7090909090909091,2.6,0.34545454545454546,0.36363636363636365,53.81818181818182,0.15123335243001415,0.0,25.70909090909091,67.4,0.509090909090909,55,1,1,🧠 Strategic IGL/Support,False,1.6693613751055871,3.192179008485936,20.618538,-0.704471
raafa,0.4381490624776018,0.775739543854259,0.5816545570657413,136.0625,0.18645833333333334,-1.5625,0.6875,0.012638026224982746,0.25,2.5,2.875,6.625,0.1875,2.6875,36.625,0.17791541916676523,0.0,21.25,61.9375,0.125,16,1,1,🧠 Strategic IGL/Support,True,0.8573719473212263,-5.784154351362853,-1.0748099,-13.71178
