player,team,maps_played,avg_acs,avg_vlr,avg_kd,avg_impact,pred_impact,win_rate,avg_first_kills,avg_clutch,avg_hs,rank
cb,Nova Esports,39,196.02105263157895,0.9251578947368421,0.9783352047984605,137300.32935744472,136926.69,0.42105263157894735,2.0736842105263156,0.0009153318077803203,25.31578947368421,444
YOU,Trace Esports,35,186.83908045977012,1.1217241379310343,1.0775512528530475,133416.0470204096,133211.4,0.632183908045977,1.9885057471264367,0.0008894362342638205,27.816091954022987,445
rushia,Guangzhou Huadu Bilibili Gaming(Bilibili Gaming),35,197.35714285714286,1.0872448979591836,1.0981750688320846,133097.32438207258,133043.84,0.5612244897959183,2.183673469387755,0.0008873114463176574,24.336734693877553,446
whzy,Bilibili Gaming,64,241.50877192982455,1.1157309941520468,1.1958854840682045,109340.25395968546,109436.73,0.5263157894736842,4.023391812865497,0.0007289303627976397,26.116959064327485,447
TvirusLuke,Dragon Ranger Gaming,43,211.34285714285716,0.9113333333333333,0.9421475208085115,59524.394912909556,59783.76,0.44761904761904764,4.180952380952381,0.0003968253968253968,24.60952380952381,448
splash,TYLOO,7,251.41176470588235,1.0911764705882354,1.2394009676153184,0.7114063752814114,257.61826,0.5882352941176471,3.764705882352941,0.0,29.176470588235293,449
AAK,TYLOO,8,208.3684210526316,0.9899999999999999,1.0403922453987633,0.5672963817756016,231.75162,0.3157894736842105,1.0,0.0,26.5,450
SpiritZ1,Dragon Ranger Gaming,29,211.55128205128204,0.9375641025641025,1.0134936233398473,0.599988958497246,215.7764,0.5,3.8461538461538463,0.0,32.48717948717949,451
Shion7,Dragon Ranger Gaming,16,177.2,0.99,0.8389026305222126,0.4763408772102822,188.43178,0.4,1.075,0.0,25.3,452
Jieni7,EDward Gaming,16,195.17073170731706,0.9313414634146342,0.9702382096495968,0.5823574281382574,166.24442,0.5121951219512195,2.3658536585365852,0.0,28.829268292682926,453
lucas,Wuxi Titan Esports Club(Titan Esports Club),9,193.1304347826087,0.9843478260869566,1.0276199836268487,0.5805531883125031,145.09721,0.34782608695652173,1.9130434782608696,0.0,25.41304347826087,454
Coco,Titan Esports Club,16,203.17073170731706,1.002439024390244,1.1212985584729147,0.6096271398423669,135.23055,0.3902439024390244,1.2195121951219512,0.0,34.26829268292683,455
P0PPIN,ENVY,5,178.3846153846154,0.8200000000000001,0.8390228021032975,0.5590252477976351,120.80974,0.38461538461538464,2.5384615384615383,0.0,30.53846153846154,456
Seoldam,DetonatioN FocusMe,8,207.33333333333334,0.8420000000000001,0.8733977005107036,0.6078269417641973,104.27288,0.06666666666666667,4.4,0.0,19.333333333333332,457
Yoyo,TYLOO,8,186.72222222222223,0.9027777777777778,0.9553106909144061,0.5501567530515488,104.25333,0.5,1.3888888888888888,0.0,26.77777777777778,458
jkuro,JD Mall JDG Esports(JDG Esports),31,189.625,0.969875,1.0233246276749566,0.5725147134949573,91.747314,0.4625,1.9,0.0,30.275,459
kklin,JD Mall JDG Esports(JDG Esports),5,162.46666666666667,0.7553333333333333,0.7530174999292646,0.44388607631484617,88.59025,0.4,1.4,0.0,27.533333333333335,460
Dynamite,Wuxi Titan Esports Club(Titan Esports Club),7,189.89473684210526,0.94,0.9756521066607429,0.5366725490926851,63.3076,0.42105263157894735,1.631578947368421,0.0,26.157894736842106,461
5CM,TYLOO,6,163.66666666666666,0.7783333333333334,0.7265883789413201,0.4691866165986684,62.655167,0.2,2.1333333333333333,0.0,21.9,462
YHchen,JDG Esports,13,194.3548387096774,0.9945161290322581,1.0411546230881097,0.6112333397988351,62.587322,0.45161290322580644,1.8709677419354838,0.0,23.20967741935484,463
iNTRO,T1,5,184.8,0.982,1.0001831501831502,0.5352374667571014,62.104103,0.6,0.0,0.0,27.4,464
bunt,All Gamers,20,187.85106382978722,0.7938297872340426,1.0325085392068793,0.5824949568519867,55.421387,0.3617021276595745,1.5,0.0,24.51063829787234,465
deLb,All Gamers,34,195.21951219512195,0.9003658536585366,1.0564888219606752,0.5857835149926233,37.968933,0.36585365853658536,1.451219512195122,0.0,36.609756097560975,466
QiuYe,Titan Esports Club,5,166.3846153846154,0.99,0.7964598779693213,0.48182857905549487,36.314167,0.46153846153846156,2.0,0.0,27.0,467
slowly,TYLOO,22,232.20754716981133,1.1532075471698113,1.3771598133191976,0.7200903414353288,31.429308,0.4528301886792453,2.8867924528301887,0.0,30.547169811320753,468
MrCANI,JD Mall JDG Esports(JDG Esports),8,148.1,0.849,0.7867797557619539,0.4527649694506198,29.051067,0.4,0.6,0.0,45.1,469
stew,JD Mall JDG Esports(JDG Esports),33,232.22093023255815,1.1274418604651162,1.2784671371393308,0.6984957745902871,25.991262,0.45348837209302323,3.5930232558139537,0.0,31.093023255813954,470
B1ack,Titan Esports Club,6,192.2,0.99,1.0047572797572797,0.5703283105140259,24.723455,0.4666666666666667,1.2666666666666666,0.0,26.5,471
sword9,TYLOO,29,170.5151515151515,0.9221212121212121,0.9943922151510809,0.5252337408884898,20.3777,0.45454545454545453,1.0454545454545454,0.0,25.818181818181817,472
HanChe,All Gamers,12,167.13333333333333,0.8923333333333333,0.8473609723609724,0.5123784083450426,19.83375,0.4,1.7,0.0,29.666666666666668,473
Z1yan,JD Mall JDG Esports(JDG Esports),19,199.08333333333334,0.8825,1.1583112738153372,0.6088160419215477,15.657296,0.4583333333333333,1.8333333333333333,0.0,36.145833333333336,474
Lsn,All Gamers,7,165.52941176470588,0.6670588235294117,0.7667115263477493,0.43844555097464244,5.2553086,0.17647058823529413,1.1176470588235294,0.0,27.941176470588236,475
vo0kashu,Dragon Ranger Gaming,46,226.93388429752065,1.162396694214876,1.2546822816086307,0.6926446940385842,-1.6808573,0.48760330578512395,1.8512396694214877,0.0,30.884297520661157,476
waituu,TYLOO,5,166.21428571428572,0.8728571428571428,0.8410359015401033,0.504710867665973,-2.2692304,0.35714285714285715,1.1428571428571428,0.0,24.357142857142858,477
GuanG,Nova Esports,33,206.52564102564102,0.9482051282051281,1.0747954152284376,0.6112734145037663,-10.797113,0.3717948717948718,2.08974358974359,0.0,29.923076923076923,478
zhe,JD Mall JDG Esports(JDG Esports),6,187.27777777777777,0.9316666666666666,1.154296937630271,0.5982215720951433,-13.71399,0.5,2.5,0.0,20.444444444444443,479
jowa,Wolves Esports,5,209.0,0.9514285714285714,1.0582836164768936,0.6098304184655168,-28.960741,0.42857142857142855,2.0714285714285716,0.0,31.357142857142858,480
Ezeir,Nova Esports,23,206.61818181818182,1.0685454545454547,1.0616164122082268,0.5975394867329434,-29.950972,0.38181818181818183,1.4,0.0,24.927272727272726,481
bud,Guangzhou Huadu Bilibili Gaming(Bilibili Gaming),7,162.8,0.8880000000000001,0.8504979306469245,0.45681191790199327,-30.476282,0.55,0.7,0.0,29.8,482
Erv,TYLOO,7,202.35294117647058,1.0758823529411765,1.15178446601457,0.6230556181910147,-33.592674,0.5882352941176471,1.2941176470588236,0.0,32.588235294117645,483
LockM,Titan Esports Club,15,167.89473684210526,0.9899999999999999,0.8468794607706128,0.494678130958895,-52.95798,0.39473684210526316,0.9473684210526315,0.0,35.26315789473684,484
Midi,Trace Esports,5,151.0,0.7131818181818181,0.7955152171061262,0.46408118095219597,-53.829613,0.36363636363636365,0.9090909090909091,0.0,32.45454545454545,485
Au1,All Gamers,7,182.1,0.8825000000000001,0.9118581296154826,0.5397991767826249,-98.023285,0.6,1.3,0.0,20.5,486
qiutiaN,Wolves Esports,5,191.0,0.9478571428571428,0.9895383490778228,0.5752026925199237,-124.10441,0.42857142857142855,3.142857142857143,0.0,25.142857142857142,487
suyjing,TYLOO,5,157.0,0.99,0.8156291537594058,0.4790542379212433,-137.1421,0.5,2.0,0.0,27.0,488
Cangshu,Dragon Ranger Gaming,7,158.0,0.7873684210526315,0.7945544780297101,0.46360053786150096,-207.14197,0.5263157894736842,1.4210526315789473,0.0,27.05263157894737,489
